"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001645","강동초등학교","02","공립","N","","7","9","135","12","7","104","10","8","104","9","10","116","11","10","107","8","4","126","57","48","692"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001646","광남초등학교","02","공립","N","","4","7","154","19","19","133","9","11","126","10","10","151","5","6","147","5","0","152","52","53","863"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001647","광안초등학교","02","공립","N","","17","7","120","20","12","99","13","7","117","20","21","131","16","11","133","7","7","101","93","65","701"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001648","교리초등학교","02","공립","N","","6","3","157","7","11","163","6","7","164","10","9","168","6","16","172","2","7","183","37","53","1007"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001649","기장초등학교","02","공립","N","","6","7","126","11","7","112","9","12","122","9","6","123","12","10","145","9","5","136","56","47","764"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001650","남천초등학교","02","공립","N","","8","3","109","3","22","107","5","19","127","5","10","135","3","15","164","8","8","158","32","77","800"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001651","용암초등학교","02","공립","N","","2","3","15","3","0","15","1","2","9","1","0","7","0","2","9","0","0","6","7","7","61"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001652","대청초등학교","02","공립","N","","3","10","104","5","11","118","9","12","106","8","8","149","5","7","128","7","8","160","37","56","765"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001653","동백초등학교","02","공립","N","","2","6","46","6","3","39","4","3","38","4","5","54","4","0","43","2","1","42","22","18","262"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001654","망미초등학교","02","공립","N","","0","0","147","0","0","131","0","0","122","0","0","135","0","0","142","4","3","128","4","3","805"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001655","민락초등학교","02","공립","N","","3","9","116","8","10","85","4","11","114","8","10","111","7","13","123","4","5","91","34","58","640"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001656","민안초등학교","02","공립","N","","4","0","37","4","8","36","5","4","30","3","4","44","4","4","44","2","3","40","22","23","231"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001657","반산초등학교","02","공립","N","","4","4","133","7","7","96","6","10","119","5","8","119","9","10","113","8","8","118","39","47","698"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001658","반석초등학교","02","공립","N","","0","0","34","0","0","26","1","1","33","0","0","30","0","2","47","1","1","44","2","4","214"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001659","반송초등학교","02","공립","N","","1","3","60","2","7","62","3","4","65","5","16","81","0","7","107","2","4","74","13","41","449"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001660","반안초등학교","02","공립","N","","3","4","108","14","8","112","5","8","114","6","6","131","5","6","136","7","3","134","40","35","735"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001661","반여초등학교","02","공립","N","","3","0","27","2","8","49","5","5","44","2","3","44","4","5","75","1","12","67","17","33","306"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001662","배산초등학교","02","공립","N","","2","5","79","10","6","71","0","2","81","5","8","86","4","1","78","2","7","85","23","29","480"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001663","부흥초등학교","02","공립","N","","6","8","201","18","20","179","17","7","186","17","16","205","21","11","194","11","12","230","90","74","1195"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001664","상당초등학교","02","공립","N","","12","9","147","18","12","157","17","9","157","10","5","155","14","6","181","6","7","211","77","48","1008"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001665","송운초등학교","02","공립","N","","1","6","104","6","11","87","5","8","96","4","6","92","2","7","91","1","9","90","19","47","560"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001666","송정초등학교","02","공립","N","","4","6","64","4","5","57","1","2","49","3","2","52","3","9","57","1","3","37","16","27","316"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001667","수미초등학교","02","공립","N","","4","4","97","5","6","77","6","10","62","5","6","90","8","9","98","2","3","106","30","38","530"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001668","수영초등학교","02","공립","N","","0","0","159","0","0","163","0","0","175","0","0","181","0","0","211","0","0","188","0","0","1077"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001669","신곡초등학교","02","공립","N","","4","5","125","11","16","135","15","8","116","9","7","140","11","5","159","10","5","144","60","46","819"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001670","신도초등학교","02","공립","N","","7","5","123","9","4","95","6","9","115","11","10","119","9","11","141","14","11","138","56","50","731"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001671","신재초등학교","02","공립","N","","3","9","109","6","13","129","4","16","88","5","14","118","7","10","110","3","7","95","28","69","649"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001672","신진초등학교","02","공립","N","","2","1","33","6","1","29","6","2","19","8","4","21","5","2","17","4","0","16","31","10","135"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001673","양운초등학교","02","공립","N","","8","8","111","5","7","106","13","9","116","9","11","129","7","9","136","3","10","146","45","54","744"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001674","운봉초등학교","02","공립","N","","2","5","60","6","5","57","6","7","71","2","6","76","9","8","99","1","2","86","26","33","449"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001675","운송초등학교","02","공립","N","","1","3","36","4","6","47","0","4","45","4","5","40","3","9","54","1","1","67","13","28","289"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001676","월내초등학교","02","공립","N","","1","5","35","1","9","34","5","7","33","1","5","35","3","6","41","0","4","47","11","36","225"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001677","월평초등학교","02","공립","N","","0","1","30","0","7","21","0","2","17","1","2","21","0","4","21","0","2","16","1","18","126"
"부산광역시교육청","부산광역시해운대교육지원청","","S020001678","일광초등학교(폐교)","02","공립","N","","2","4","24","3","4","27","2","3","36","2","3","36","2","4","32","3","0","32","14","18","187"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001680","장산초등학교","02","공립","N","","5","9","183","10","12","178","9","6","175","11","9","164","16","8","177","19","12","173","70","56","1050"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001681","장안초등학교","02","공립","N","","0","0","12","0","3","16","3","2","15","1","2","13","0","0","9","0","1","10","4","8","75"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001682","재송초등학교","02","공립","N","","10","12","132","8","8","125","4","7","115","5","10","117","5","10","135","4","8","136","36","55","760"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001683","정관초등학교","02","공립","N","","21","13","299","42","69","260","57","73","254","53","65","252","45","45","247","32","43","232","250","308","1544"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001684","좌동초등학교","02","공립","N","","2","5","133","7","5","104","10","6","104","11","9","120","3","6","128","8","6","138","41","37","727"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001685","좌산초등학교","02","공립","N","","10","6","138","8","7","99","11","8","117","7","10","126","4","4","145","4","2","147","44","37","772"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001686","좌천초등학교","02","공립","N","","0","1","13","2","0","17","2","2","14","0","0","10","4","1","25","3","2","19","11","6","98"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001687","죽성초등학교","02","공립","N","","0","0","21","0","1","19","1","1","17","0","2","8","0","2","14","1","2","8","2","8","87"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001688","철마초등학교","02","공립","N","","1","1","20","3","2","20","2","7","21","0","1","9","1","1","15","0","0","10","7","12","95"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001689","칠암초등학교","02","공립","N","","1","0","19","0","0","14","0","1","18","1","0","17","0","1","9","3","4","15","5","6","92"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001690","해강초등학교","02","공립","N","","13","11","146","14","12","166","14","12","151","13","15","175","15","12","188","6","11","180","75","73","1006"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001691","해동초등학교","02","공립","N","","4","2","75","7","4","68","3","3","70","9","3","76","10","4","86","6","6","108","39","22","483"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001692","해림초등학교","02","공립","N","","4","7","126","4","4","102","8","13","116","8","15","117","10","14","116","3","3","115","37","56","692"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001693","해송초등학교","02","공립","N","","19","5","116","28","6","92","16","2","86","24","8","109","19","1","113","9","1","113","115","23","629"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001694","해운대초등학교","02","공립","N","","4","5","88","8","13","86","11","6","62","2","4","80","2","6","85","2","7","72","29","41","473"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001695","호암초등학교","02","공립","N","","3","3","80","4","8","82","7","5","85","4","3","89","5","8","90","4","3","108","27","30","534"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001814","충렬초등학교","02","공립","N","","3","4","66","5","6","68","3","11","67","11","9","55","4","6","67","3","11","75","29","47","398"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001826","금명초등학교","02","공립","N","","0","0","131","5","4","134","9","9","141","11","10","168","9","11","157","8","9","170","42","43","901"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001840","명진초등학교","02","공립","N","","5","7","117","6","6","124","12","6","125","12","5","147","14","7","156","3","3","154","52","34","823"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001841","학사초등학교","02","공립","N","","1","11","131","9","5","126","6","5","129","3","4","139","4","7","121","4","5","131","27","37","777"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001842","화잠초등학교","02","공립","N","","2","3","85","3","4","70","4","7","86","4","7","72","4","5","93","5","6","102","22","32","508"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001843","인지초등학교","02","공립","N","","5","4","147","8","6","152","6","9","134","9","9","163","6","7","167","4","10","172","38","45","935"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001844","위봉초등학교","02","공립","N","","3","2","41","6","5","66","3","5","54","3","7","68","1","5","74","4","11","86","20","35","389"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020001867","용문초등학교","02","공립","N","","6","3","181","12","18","193","15","14","191","10","10","182","13","15","207","0","3","185","56","63","1139"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001870","을숙도초등학교","02","공립","N","","9","12","161","6","15","158","3","13","167","5","7","167","6","8","173","3","5","192","32","60","1018"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020001872","금샘초등학교","02","공립","N","","0","2","90","2","9","72","2","3","81","3","5","85","0","5","116","0","2","115","7","26","559"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001873","신덕초등학교","02","공립","N","","0","4","93","5","5","95","6","6","106","7","4","105","2","9","91","12","7","109","32","35","599"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001874","상학초등학교","02","공립","N","","0","1","10","1","3","20","2","1","10","0","4","17","0","2","26","3","7","33","6","18","116"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001890","동양초등학교","02","공립","N","","3","2","94","2","7","102","0","2","75","2","3","85","0","8","100","0","6","77","7","28","533"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001891","보림초등학교","02","공립","N","","2","3","133","6","13","142","2","6","118","2","8","109","5","9","105","2","8","103","19","47","710"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001892","무정초등학교","02","공립","N","","0","0","73","0","0","97","0","0","76","0","0","94","0","0","82","0","0","97","0","0","519"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020001902","두실초등학교","02","공립","N","","4","2","166","10","4","175","4","7","151","12","6","175","8","7","186","8","4","177","46","30","1030"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001903","안진초등학교","02","공립","N","","1","4","102","6","10","106","2","5","89","4","7","116","5","2","108","2","6","113","20","34","634"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001904","삼어초등학교","02","공립","N","","2","4","88","3","6","62","4","4","55","6","8","77","2","1","92","4","1","78","21","24","452"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001905","센텀초등학교","02","공립","N","","25","0","277","18","0","257","14","1","255","19","0","260","6","3","278","16","0","231","98","4","1558"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001906","송수초등학교","02","공립","N","","5","8","146","10","8","127","11","9","116","2","6","122","6","6","109","2","7","104","36","44","724"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 사상구","S020001912","주양초등학교","02","공립","N","","2","1","94","3","2","91","6","1","64","2","3","85","5","4","85","6","5","76","24","16","495"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001917","예원초등학교","02","공립","N","","8","5","181","16","6","152","16","5","175","19","7","199","14","7","207","14","8","206","87","38","1120"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001997","몰운대초등학교","02","공립","N","","7","14","209","10","16","153","5","15","173","5","16","154","3","10","176","3","4","140","33","75","1005"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002001","오륙도초등학교","02","공립","N","","10","7","121","17","6","125","11","9","113","17","8","102","9","10","97","5","5","92","69","45","650"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002003","내리초등학교","02","공립","N","","2","0","26","0","0","22","0","0","22","0","8","30","1","1","25","0","0","23","3","9","148"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002006","명호초등학교","02","공립","N","","0","0","297","0","0","248","0","0","232","0","0","279","0","0","256","0","0","234","0","0","1546"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002010","신정초등학교","02","공립","N","","19","10","196","22","142","155","22","142","140","24","171","162","19","130","141","20","81","163","126","676","957"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002016","달산초등학교","02","공립","N","","33","10","172","29","7","90","22","6","89","28","4","93","19","7","79","14","5","73","145","39","596"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002041","남명초등학교","02","공립","N","","49","6","123","62","3","84","50","7","69","61","5","84","57","3","51","35","1","60","314","25","471"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002045","용소초등학교","02","공립","N","","21","3","170","122","3","108","95","1","81","85","1","77","98","2","84","54","4","51","475","14","571"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002054","녹산초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020002055","해원초등학교","02","공립","N","","12","10","162","24","15","172","11","7","129","29","10","135","17","9","132","6","12","119","99","63","849"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002071","정원초등학교","02","공립","N","","16","17","280","171","7","151","184","2","167","187","5","173","169","7","156","109","2","97","836","40","1024"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","0","0","21","1","0","23","1","0","26","0","0","29","0","0","30","0","0","0","2","0","129"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020002149","금빛초등학교","02","공립","N","","8","8","170","13","13","179","8","8","151","13","13","134","7","4","112","10","10","92","59","56","838"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020002177","화정초등학교","02","공립","N","","6","11","149","6","13","123","7","6","88","5","4","94","18","3","78","11","1","71","53","38","603"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002182","모전초등학교","02","공립","N","","49","7","120","55","54","82","54","36","67","56","46","70","37","54","64","39","41","58","290","238","461"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002198","가동초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"대구광역시교육청","교육부","대구광역시 중구","S000003493","경북대학교사범대학부설초등학교","02","국립","N","","2","2","96","0","0","96","3","2","97","5","4","129","2","2","128","0","1","125","12","11","671"
"대구광역시교육청","교육부","대구광역시 달서구","S000003506","대구교육대학교대구부설초등학교","02","국립","N","","0","0","72","6","6","72","2","1","73","0","0","74","0","2","72","0","0","74","8","9","437"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000406","남대구초등학교","02","공립","N","","3","2","33","3","3","32","1","0","32","0","3","34","3","2","49","2","2","40","12","12","220"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000407","대구감삼초등학교","02","공립","N","","3","5","49","5","0","43","5","0","49","1","3","62","4","2","67","2","3","70","20","13","340"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000408","대구감천초등학교","02","공립","N","","6","8","84","3","5","95","6","11","85","5","8","120","2","7","115","0","2","114","22","41","613"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000409","대구남덕초등학교","02","공립","N","","6","7","40","2","4","29","2","3","29","4","6","35","2","4","39","0","3","36","16","27","208"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000410","대구남도초등학교","02","공립","N","","5","6","140","6","8","119","6","5","110","13","12","119","8","7","142","4","5","122","42","43","752"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000411","대구남명초등학교","02","공립","N","","4","3","37","5","3","55","0","3","34","5","4","47","2","5","45","0","2","39","16","20","257"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000412","대구남부초등학교","02","공립","N","","3","2","58","4","1","55","6","4","53","6","3","78","10","2","67","5","1","83","34","13","394"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000413","대구남송초등학교","02","공립","N","","7","1","89","1","5","66","0","6","68","4","5","71","3","4","84","1","1","99","16","22","477"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000414","대구내당초등학교","02","공립","N","","3","3","52","0","6","58","1","6","51","0","3","64","3","2","64","2","3","42","9","23","331"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000415","대구노전초등학교","02","공립","N","","6","4","132","2","6","107","8","8","125","4","5","135","3","3","140","2","1","154","25","27","793"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000416","대구대곡초등학교","02","공립","N","","1","3","104","6","8","104","5","10","111","6","2","144","7","6","127","2","3","130","27","32","720"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000417","대구대남초등학교","02","공립","N","","5","7","102","4","7","96","8","8","105","10","5","112","6","8","129","4","5","139","37","40","683"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000418","대구대덕초등학교","02","공립","N","","6","11","63","5","4","48","5","6","67","1","6","70","5","8","71","0","4","63","22","39","382"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000419","대구대명초등학교","02","공립","N","","12","20","136","13","13","134","8","11","148","5","16","144","3","10","159","2","8","142","43","78","863"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000420","대구대봉초등학교","02","공립","N","","4","5","125","6","11","109","5","8","109","5","11","115","4","8","138","3","8","115","27","51","711"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000421","대구대서초등학교","02","공립","N","","10","6","134","8","6","117","13","14","134","9","10","110","8","3","98","5","2","99","53","41","692"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000422","대구대진초등학교","02","공립","N","","3","7","135","12","10","127","4","6","134","4","8","148","5","10","157","3","8","154","31","49","855"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000423","대구덕인초등학교","02","공립","N","","3","5","77","6","5","61","8","6","55","7","6","65","3","3","79","3","5","70","30","30","407"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000424","대구도원초등학교","02","공립","N","","3","0","96","3","7","99","11","4","113","5","8","120","2","6","121","2","3","153","26","28","702"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000425","대구본리초등학교","02","공립","N","","11","4","196","9","10","173","16","10","149","11","10","165","12","8","183","1","2","165","60","44","1031"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000426","대구봉덕초등학교","02","공립","N","","1","5","122","5","3","128","5","10","147","6","7","136","6","4","135","4","5","138","27","34","806"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000427","대구상원초등학교","02","공립","N","","3","0","52","3","6","40","2","7","48","1","3","52","6","6","68","1","1","57","16","23","317"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000428","대구상인초등학교","02","공립","N","","5","10","108","4","11","110","5","9","132","4","8","121","5","8","144","6","4","132","29","50","747"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000429","대구선원초등학교","02","공립","N","","0","5","77","2","6","63","4","5","74","1","3","75","1","3","82","1","3","109","9","25","480"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000430","대구성곡초등학교","02","공립","N","","1","4","98","5","9","114","1","5","84","2","5","120","6","8","146","3","3","162","18","34","724"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000431","대구성남초등학교","02","공립","N","","3","6","106","5","9","71","2","3","68","2","2","81","3","3","80","1","1","79","16","24","485"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000432","대구성당초등학교","02","공립","N","","1","4","170","8","16","169","7","13","133","5","8","140","9","8","131","5","6","136","35","55","879"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000433","대구성명초등학교","02","공립","N","","6","8","68","3","4","51","3","4","62","4","3","62","4","2","87","2","3","101","22","24","431"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000434","대구성산초등학교","02","공립","N","","3","8","112","5","6","118","4","13","130","8","9","134","5","8","143","0","4","126","25","48","763"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000435","대구성서초등학교","02","공립","N","","4","4","66","4","10","73","1","6","68","3","6","78","3","4","90","1","3","81","16","33","456"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000436","대구성지초등학교","02","공립","N","","3","5","97","6","1","82","9","4","75","4","6","93","1","4","93","2","4","102","25","24","542"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000437","대구송일초등학교","02","공립","N","","6","5","146","5","5","115","4","9","111","10","7","125","4","5","152","6","2","136","35","33","785"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000438","대구송현초등학교","02","공립","N","","6","2","81","7","4","64","4","6","60","8","1","84","5","5","92","6","4","110","36","22","491"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000439","대구신당초등학교","02","공립","N","","3","2","28","5","3","32","3","1","40","4","5","51","6","9","56","1","2","65","22","22","272"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000440","대구신서초등학교","02","공립","N","","3","4","80","3","9","58","4","7","53","3","5","85","3","5","84","3","8","93","19","38","453"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000441","대구신흥초등학교","02","공립","N","","4","7","91","7","5","81","10","7","88","9","3","106","6","10","100","5","7","89","41","39","555"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000442","대구영선초등학교","02","공립","N","","3","4","93","4","11","69","6","10","79","3","6","77","4","13","96","0","3","90","20","47","504"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000443","대구와룡초등학교","02","공립","N","","5","8","134","4","7","146","6","10","137","4","8","142","4","6","154","1","7","173","24","46","886"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000444","대구용산초등학교","02","공립","N","","5","3","102","5","6","104","13","7","97","9","4","122","5","1","126","7","5","119","44","26","670"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000445","대구용전초등학교","02","공립","N","","2","2","114","4","1","87","6","7","123","3","4","145","2","5","116","1","1","133","18","20","718"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000446","대구월곡초등학교","02","공립","N","","5","5","48","3","4","42","2","7","46","8","1","43","4","3","55","1","2","54","23","22","288"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000447","대구월배초등학교","02","공립","N","","5","4","87","6","13","64","5","9","92","4","3","91","6","7","109","8","8","120","34","44","563"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000448","대구월성초등학교","02","공립","N","","1","2","57","3","4","35","1","0","34","4","5","44","4","0","42","0","4","50","13","15","262"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000449","대구월촌초등학교","02","공립","N","","1","3","136","8","6","116","8","9","132","10","9","152","11","6","154","9","3","140","47","36","830"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000450","대구이곡초등학교","02","공립","N","","0","0","135","0","0","89","0","0","121","0","0","124","0","0","138","0","0","123","0","0","730"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000451","대구장기초등학교","02","공립","N","","2","3","142","4","7","134","3","12","126","4","5","130","4","6","146","2","3","163","19","36","841"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000452","대구장산초등학교","02","공립","N","","5","6","148","6","11","161","4","10","147","7","8","148","6","14","177","3","8","182","31","57","963"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000453","대구죽전초등학교","02","공립","N","","2","4","85","6","9","76","4","14","75","2","6","92","4","7","87","2","4","99","20","44","514"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000454","대구진월초등학교","02","공립","N","","7","2","65","5","4","60","3","5","62","4","5","66","3","3","66","2","6","71","24","25","390"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000455","대구진천초등학교","02","공립","N","","6","4","99","4","12","79","5","5","71","3","5","83","0","5","81","1","4","92","19","35","505"
