"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000751","서울도곡초등학교","02","공립","N","","0","0","108","9","0","127","17","0","139","17","0","159","13","0","188","13","0","216","69","0","937"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000752","서울도성초등학교","02","공립","N","","12","7","210","44","14","240","32","7","289","43","13","328","47","11","358","45","8","414","223","60","1839"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000753","서울반원초등학교","02","공립","N","","10","5","211","22","6","196","23","10","211","25","9","229","26","4","240","13","4","262","119","38","1349"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000755","서울방배초등학교","02","공립","N","","2","9","125","7","6","126","15","5","117","14","7","168","11","6","138","13","5","187","62","38","861"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000756","서울방일초등학교","02","공립","N","","1","6","187","6","9","164","7","7","148","5","8","159","7","3","153","8","6","168","34","39","979"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000757","서울방현초등학교","02","공립","N","","1","0","34","1","4","24","1","4","35","1","2","46","4","0","47","3","1","53","11","11","239"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000758","서울봉은초등학교","02","공립","N","","2","6","83","5","8","81","2","6","81","4","8","79","8","2","82","1","6","83","22","36","489"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000759","서울삼릉초등학교","02","공립","N","","2","2","71","3","6","85","2","7","85","6","9","105","3","1","98","9","5","85","25","30","529"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000760","서울서래초등학교","02","공립","N","","7","0","203","17","5","213","13","11","216","25","9","264","34","9","249","14","4","228","110","38","1373"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000761","서울서원초등학교","02","공립","N","","7","2","268","13","6","254","11","9","272","11","5","278","10","6","241","9","5","211","61","33","1524"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000762","서울서이초등학교","02","공립","N","","6","3","270","9","6","242","11","6","208","20","10","258","15","6","221","18","7","231","79","38","1430"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000763","서울서일초등학교","02","공립","N","","2","2","87","2","5","88","3","1","81","7","6","96","5","5","90","6","4","106","25","23","548"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000764","서울서초초등학교","02","공립","N","","5","5","170","11","3","164","6","11","172","11","9","172","13","12","204","9","7","175","55","47","1057"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000765","서울수서초등학교","02","공립","N","","1","4","34","0","4","19","2","3","28","0","0","19","2","5","30","0","1","23","5","17","153"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000766","서울신구초등학교","02","공립","N","","6","1","92","7","4","70","4","2","81","5","1","86","5","2","64","6","1","93","33","11","486"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000767","서울신동초등학교","02","공립","N","","7","1","160","10","4","186","6","10","190","12","10","230","10","7","242","14","4","271","59","36","1279"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000768","서울신중초등학교","02","공립","N","","3","3","129","11","4","138","6","7","136","11","9","169","12","6","138","6","6","175","49","35","885"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000769","서울압구정초등학교","02","공립","N","","2","3","145","11","11","137","12","8","125","13","16","181","8","18","172","4","9","155","50","65","915"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000770","서울양재초등학교","02","공립","N","","0","4","71","5","5","101","3","6","106","6","6","109","2","7","98","5","6","97","21","34","582"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000771","서울양전초등학교","02","공립","N","","1","0","76","3","3","86","11","3","100","7","1","107","10","8","105","10","2","89","42","17","563"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000772","서울언남초등학교","02","공립","N","","5","10","165","7","19","231","11","15","214","5","15","195","8","11","166","5","6","174","41","76","1145"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000773","서울언북초등학교","02","공립","N","","2","5","260","9","11","288","13","13","303","10","17","356","12","17","310","9","9","337","55","72","1854"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000774","서울언주초등학교","02","공립","N","","9","5","217","18","12","233","16","8","278","18","11","252","8","17","302","11","9","295","80","62","1577"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000775","서울역삼초등학교","02","공립","N","","3","3","60","6","8","61","2","4","60","6","6","58","7","8","62","5","0","63","29","29","364"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000776","서울영희초등학교","02","공립","N","","0","2","51","2","2","40","3","3","53","3","1","48","3","4","66","1","1","51","12","13","309"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000777","서울왕북초등학교","02","공립","N","","2","3","152","9","8","135","8","6","150","9","10","167","10","4","134","11","5","172","49","36","910"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000778","서울우암초등학교","02","공립","N","","2","4","48","2","2","37","2","6","46","1","4","48","1","5","45","0","4","61","8","25","285"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000779","서울원명초등학교","02","공립","N","","3","2","175","7","6","201","7","0","212","13","9","206","8","6","186","10","10","251","48","33","1231"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000780","서울원촌초등학교","02","공립","N","","5","8","208","11","8","175","6","9","171","11","7","205","9","9","191","9","5","171","51","46","1121"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000781","서울이수초등학교","02","공립","N","","3","3","97","6","8","85","11","4","94","5","4","82","7","2","113","5","4","98","37","25","569"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000782","서울일원초등학교","02","공립","N","","6","4","195","25","3","161","29","3","193","26","8","197","36","2","196","23","3","200","145","23","1142"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000783","서울잠원초등학교","02","공립","N","","9","4","282","34","9","255","29","16","259","31","10","298","44","13","277","17","6","288","164","58","1659"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000784","서울청담초등학교","02","공립","N","","1","2","92","3","6","85","5","7","77","2","4","68","8","1","74","12","2","99","31","22","495"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000785","서울포이초등학교","02","공립","N","","3","1","78","7","7","80","6","9","82","2","5","76","8","6","81","6","3","82","32","31","479"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000786","서울학동초등학교","02","공립","N","","4","7","83","9","8","85","2","8","79","10","5","84","13","9","77","3","7","85","41","44","493"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000897","서울가동초등학교","02","공립","N","","6","1","120","4","9","132","7","9","123","17","11","159","8","10","156","5","4","163","47","44","853"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000898","서울가락초등학교","02","공립","N","","5","4","206","14","13","201","16","12","210","14","9","224","13","5","173","3","3","153","65","46","1167"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000899","서울가원초등학교","02","공립","N","","3","1","94","7","5","116","7","5","121","8","3","99","4","7","111","4","5","98","33","26","639"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000900","서울가주초등학교","02","공립","N","","3","3","147","5","11","127","5","9","113","3","6","148","7","3","135","9","2","160","32","34","830"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000901","서울강덕초등학교","02","공립","N","","5","3","188","17","15","205","12","7","212","25","13","199","9","7","163","25","8","180","93","53","1147"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000902","서울강동초등학교","02","공립","N","","4","4","95","8","3","71","6","3","82","9","8","94","9","5","105","4","2","93","40","25","540"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000903","서울강일초등학교","02","공립","N","","5","1","112","10","6","94","7","7","114","2","8","137","13","11","127","4","12","150","41","45","734"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000904","서울거여초등학교","02","공립","N","","2","4","117","6","2","95","6","5","112","7","5","113","8","13","116","5","4","100","34","33","653"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000905","서울거원초등학교","02","공립","N","","0","0","121","5","106","95","5","70","100","6","68","114","6","82","126","7","45","123","29","371","679"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000906","서울고덕초등학교","02","공립","N","","0","2","84","10","8","77","8","2","57","6","3","69","3","3","52","8","4","57","35","22","396"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000907","서울고명초등학교","02","공립","N","","5","1","136","8","8","151","13","9","126","23","6","124","9","3","122","8","3","107","66","30","766"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000908","서울고일초등학교","02","공립","N","","4","5","331","19","19","352","25","16","282","19","10","275","31","18","249","22","4","224","120","72","1713"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000909","서울길동초등학교","02","공립","N","","6","8","111","2","4","148","6","8","109","5","12","153","9","5","138","2","5","132","30","42","791"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000910","서울남천초등학교","02","공립","N","","0","4","46","1","4","56","4","8","57","2","3","65","4","7","68","0","5","72","11","31","364"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000911","서울대명초등학교","02","공립","N","","4","1","118","14","5","119","19","14","128","13","2","147","12","8","144","25","4","175","87","34","831"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000913","서울마천초등학교","02","공립","N","","3","10","139","18","8","121","10","7","126","11","11","153","12","16","183","9","10","162","63","62","884"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000914","서울명덕초등학교","02","공립","N","","4","7","298","11","20","337","5","20","285","13","15","313","14","7","311","12","13","276","59","82","1820"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000915","서울명원초등학교","02","공립","N","","3","3","125","10","8","113","6","1","118","6","4","157","4","5","138","2","1","166","31","22","817"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000916","서울명일초등학교","02","공립","N","","3","4","192","4","6","177","9","9","154","7","11","185","5","8","172","1","10","161","29","48","1041"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000917","서울묘곡초등학교","02","공립","N","","7","3","202","21","14","259","10","15","244","15","13","267","18","22","274","23","7","292","94","74","1538"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000918","서울문덕초등학교","02","공립","N","","0","6","112","7","8","99","3","10","110","3","8","83","1","5","93","3","8","92","17","45","589"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000919","서울문정초등학교","02","공립","N","","1","5","112","2","9","93","7","2","119","6","10","142","4","9","134","1","3","119","21","38","719"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000920","서울방산초등학교","02","공립","N","","4","1","109","9","6","95","4","4","108","5","2","102","6","6","128","2","1","102","30","20","644"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000921","서울방이초등학교","02","공립","N","","2","12","117","5","7","94","1","5","69","5","10","95","2","5","93","1","2","98","16","41","566"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000922","서울삼전초등학교","02","공립","N","","1","10","114","0","6","130","3","8","111","3","8","141","1","5","132","5","4","154","13","41","782"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000923","서울상일초등학교","02","공립","N","","0","3","34","4","2","23","4","1","22","7","4","29","3","2","34","0","0","49","18","12","191"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000924","서울석촌초등학교","02","공립","N","","0","0","123","3","6","116","1","5","111","0","8","129","0","3","131","0","3","134","4","25","744"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000925","서울선린초등학교","02","공립","N","","2","1","78","2","8","79","2","5","63","5","6","81","3","3","65","4","4","60","18","27","426"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000926","서울선사초등학교","02","공립","N","","3","6","91","3","5","91","4","4","98","2","8","130","5","8","116","4","6","112","21","37","638"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000927","서울성내초등학교","02","공립","N","","3","8","154","3","10","142","5","9","129","2","6","136","4","13","138","3","3","128","20","49","827"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000928","서울성일초등학교","02","공립","N","","3","6","173","5","11","180","8","9","179","5","11","183","7","12","191","3","7","190","31","56","1096"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000929","서울세륜초등학교","02","공립","N","","1","1","82","6","5","93","8","3","99","10","2","109","4","5","118","5","2","136","34","18","637"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000930","서울송전초등학교","02","공립","N","","3","4","143","7","4","141","8","7","111","4","7","136","10","7","138","6","6","155","38","35","824"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000931","서울송파초등학교","02","공립","N","","3","4","97","7","7","91","2","5","93","9","3","93","5","7","90","2","3","105","28","29","569"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000932","서울신가초등학교","02","공립","N","","1","3","128","2","4","115","3","3","106","5","7","123","4","6","124","2","0","90","17","23","686"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000933","서울신명초등학교","02","공립","N","","4","6","78","3","4","51","3","4","74","6","1","91","0","4","66","1","4","90","17","23","450"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000934","서울신암초등학교","02","공립","N","","2","6","140","1","12","115","1","9","107","4","12","141","2","12","113","3","9","102","13","60","718"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000935","서울신천초등학교","02","공립","N","","3","1","62","8","11","72","6","6","64","6","12","70","5","8","74","7","5","77","35","43","419"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000936","서울아주초등학교","02","공립","N","","0","4","62","8","5","70","5","6","53","4","3","72","4","9","84","6","5","80","27","32","421"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000937","서울영풍초등학교","02","공립","N","","4","0","113","39","5","103","32","7","94","35","6","115","23","6","128","18","9","105","151","33","658"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000938","서울오금초등학교","02","공립","N","","0","3","131","5","5","104","8","6","113","4","4","87","8","2","111","6","0","108","31","20","654"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000939","서울오륜초등학교","02","공립","N","","0","0","68","6","2","61","5","3","80","4","4","106","9","4","107","2","6","105","26","19","527"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000941","서울잠동초등학교","02","공립","N","","3","9","160","8","5","123","13","6","149","8","7","136","11","6","147","11","4","151","54","37","866"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000942","서울잠신초등학교","02","공립","N","","6","6","205","16","13","228","27","14","256","26","20","279","21","9","253","16","19","269","112","81","1490"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000943","서울잠실초등학교","02","공립","N","","9","2","181","8","11","187","6","11","171","5","15","186","5","10","170","7","8","200","40","57","1095"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000944","서울잠일초등학교","02","공립","N","","5","1","272","25","8","247","19","18","289","33","19","338","22","21","308","20","16","288","124","83","1742"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000945","서울잠전초등학교","02","공립","N","","1","4","88","5","4","70","3","6","74","5","5","103","6","5","97","6","8","93","26","32","525"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000946","서울중대초등학교","02","공립","N","","2","5","160","4","7","168","10","10","180","11","2","188","4","7","168","4","5","164","35","36","1028"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000947","서울천동초등학교","02","공립","N","","2","11","156","12","12","139","6","5","127","3","10","141","4","10","113","5","3","133","32","51","809"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000948","서울천일초등학교","02","공립","N","","2","2","54","1","2","49","3","4","37","0","3","53","1","3","51","1","5","54","8","19","298"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000949","서울천호초등학교","02","공립","N","","2","7","113","3","7","106","7","6","106","4","3","113","2","6","123","1","2","119","19","31","680"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000950","서울토성초등학교","02","공립","N","","1","5","107","7","4","102","2","7","116","5","3","136","3","4","122","4","5","136","22","28","719"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000951","서울평화초등학교","02","공립","N","","3","0","33","1","6","29","0","1","24","1","3","32","2","0","27","0","0","31","7","10","176"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000952","서울풍납초등학교","02","공립","N","","2","2","57","3","8","73","2","6","53","5","8","69","2","5","64","3","2","72","17","31","388"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000953","서울풍성초등학교","02","공립","N","","1","2","40","2","6","62","2","6","67","4","6","45","2","4","49","0","3","44","11","27","307"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000954","서울한산초등학교","02","공립","N","","3","6","127","4","7","104","5","7","139","3","5","122","6","9","128","7","6","127","28","40","747"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001004","서울가곡초등학교","02","공립","N","","3","0","88","4","9","125","7","7","116","9","7","150","11","3","148","11","3","151","45","29","778"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001005","서울가양초등학교","02","공립","N","","0","5","44","1","1","33","1","5","34","1","3","32","1","6","33","1","1","36","5","21","212"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001006","서울갈산초등학교","02","공립","N","","7","2","157","16","5","144","10","9","166","11","6","174","9","5","230","7","3","198","60","30","1069"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001007","서울강서초등학교","02","공립","N","","4","4","121","2","10","183","6","6","157","9","13","182","9","10","176","4","2","207","34","45","1026"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001008","서울강신초등학교","02","공립","N","","7","8","123","5","11","120","6","10","127","5","8","132","8","9","157","8","5","115","39","51","774"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001009","서울강월초등학교","02","공립","N","","3","5","70","2","8","101","2","7","89","0","13","115","2","9","84","0","6","106","9","48","565"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001010","서울개화초등학교","02","공립","N","","0","4","21","1","0","10","0","1","18","0","1","13","2","2","19","0","2","23","3","10","104"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001011","서울경인초등학교","02","공립","N","","9","0","163","9","3","140","24","5","176","19","6","213","18","8","210","33","5","236","112","27","1138"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001012","서울계남초등학교","02","공립","N","","3","1","116","12","5","109","9","6","115","9","5","151","5","7","129","9","1","164","47","25","784"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","6","5","309","16","18","346","13","21","374","12","18","306","16","10","301","10","4","230","73","76","1866"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","11","7","256","4","10","275","8","9","262","5","18","303","5","18","251","3","9","213","36","71","1560"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","12","1","103","14","0","85","13","3","72","18","1","88","17","1","73","8","2","68","82","8","489"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","4","5","205","10","9","207","11","12","190","17","6","265","7","9","290","12","4","241","61","45","1398"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","0","0","17","2","0","18","2","1","5","0","0","23","1","0","20","1","0","13","6","1","96"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","3","2","50","1","5","38","5","2","32","1","1","62","1","7","52","2","0","46","13","17","280"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","0","2","36","0","2","25","1","3","27","1","1","23","2","2","21","4","2","25","8","12","157"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","0","2","29","1","3","29","1","5","27","3","3","24","1","2","28","2","0","25","8","15","162"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","0","3","89","0","8","83","0","4","64","0","7","87","1","1","77","0","0","90","1","23","490"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","0","6","91","4","3","98","2","10","92","1","6","90","2","6","96","3","7","100","12","38","567"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","9","5","196","16","4","207","14","6","218","20","5","267","18","2","252","23","6","271","100","28","1411"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","5","1","53","8","2","44","10","1","76","8","6","77","18","7","105","9","3","119","58","20","474"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","3","4","148","3","4","153","8","9","177","12","4","211","12","10","206","9","4","211","47","35","1106"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","3","1","95","5","5","97","4","5","71","3","5","114","3","4","93","0","1","89","18","21","559"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","3","4","85","4","7","89","4","5","74","5","6","84","3","5","76","9","3","74","28","30","482"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","0","0","45","2","0","37","2","0","42","0","0","38","1","2","33","2","1","41","7","3","236"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","3","0","119","9","6","129","5","2","128","16","6","155","14","7","159","15","4","157","62","25","847"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","0","8","163","1","8","114","6","8","105","6","7","123","3","3","104","2","2","121","18","36","730"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","0","8","185","8","21","195","9","14","217","6","12","220","6","16","222","6","10","168","35","81","1207"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","3","4","66","4","4","77","3","5","63","2","6","61","9","7","96","2","3","86","23","29","449"
