"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000751","서울도곡초등학교","02","공립","N","","10","5","107","18","4","114","18","11","133","26","2","152","20","6","171","53","8","202","145","36","879"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000752","서울도성초등학교","02","공립","N","","12","4","221","27","8","223","40","4","282","43","9","310","41","9","376","42","3","393","205","37","1805"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000753","서울반원초등학교","02","공립","N","","11","4","183","17","4","217","28","9","218","31","2","235","25","7","247","31","3","265","143","29","1365"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000755","서울방배초등학교","02","공립","N","","2","2","112","5","3","114","14","5","129","13","6","127","11","4","169","6","4","144","51","24","795"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000756","서울방일초등학교","02","공립","N","","3","3","163","10","14","182","5","2","160","6","7","149","8","10","159","5","2","154","37","38","967"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000757","서울방현초등학교","02","공립","N","","3","0","27","3","1","37","1","1","19","1","1","30","5","2","47","0","1","48","13","6","208"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000758","서울봉은초등학교","02","공립","N","","1","3","76","4","5","78","4","7","71","5","2","78","3","4","74","1","1","81","18","22","458"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000759","서울삼릉초등학교","02","공립","N","","1","2","94","6","6","71","5","1","86","3","3","78","6","5","103","6","1","104","27","18","536"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000760","서울서래초등학교","02","공립","N","","8","1","157","17","12","196","18","6","221","16","7","222","11","11","267","15","4","274","85","41","1337"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000761","서울서원초등학교","02","공립","N","","13","5","234","22","12","260","29","17","255","21","15","265","18","15","266","9","8","233","112","72","1513"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000762","서울서이초등학교","02","공립","N","","3","11","239","10","13","266","12","21","238","8","10","205","11","21","252","6","5","225","50","81","1425"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000763","서울서일초등학교","02","공립","N","","0","5","72","4","7","80","5","3","88","3","4","79","4","5","95","1","5","84","17","29","498"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000764","서울서초초등학교","02","공립","N","","8","3","146","10","8","165","12","6","173","13","14","173","12","7","173","9","4","197","64","42","1027"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000765","서울수서초등학교","02","공립","N","","0","4","25","1","1","29","1","1","15","0","2","25","0","2","18","1","3","30","3","13","142"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000766","서울신구초등학교","02","공립","N","","1","1","64","7","6","92","5","6","70","3","8","79","5","0","89","8","4","72","29","25","466"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000767","서울신동초등학교","02","공립","N","","13","3","151","16","7","169","18","8","181","20","4","186","28","4","235","15","3","242","110","29","1164"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000768","서울신중초등학교","02","공립","N","","1","6","130","3","8","126","6","6","136","10","4","138","13","11","168","8","9","135","41","44","833"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000769","서울압구정초등학교","02","공립","N","","2","2","128","14","4","145","8","4","135","6","5","124","8","8","174","6","4","156","44","27","862"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000770","서울양재초등학교","02","공립","N","","2","5","75","0","6","58","2","13","97","3","10","104","3","12","108","0","4","91","10","50","533"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000771","서울양전초등학교","02","공립","N","","5","1","43","2","28","50","7","24","63","2","38","66","5","28","81","7","9","99","28","128","402"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000772","서울언남초등학교","02","공립","N","","2","13","139","8","11","156","8","17","223","6","13","207","6","10","181","4","9","157","34","73","1063"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000773","서울언북초등학교","02","공립","N","","8","6","216","13","12","250","12","14","281","11","15","281","5","16","334","8","11","297","57","74","1659"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000774","서울언주초등학교","02","공립","N","","9","2","198","7","9","217","15","13","237","15","12","274","13","6","263","9","10","292","68","52","1481"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000775","서울역삼초등학교","02","공립","N","","1","1","33","0","3","59","7","2","60","3","1","55","3","8","57","5","2","62","19","17","326"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000776","서울영희초등학교","02","공립","N","","0","0","43","4","6","52","2","3","40","4","4","55","2","2","46","2","2","70","14","17","306"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000777","서울왕북초등학교","02","공립","N","","6","2","112","13","4","144","15","11","129","12","5","150","13","9","171","9","3","140","68","34","846"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000778","서울우암초등학교","02","공립","N","","1","3","50","1","3","42","0","1","37","1","8","41","1","4","42","0","6","40","4","25","252"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000779","서울원명초등학교","02","공립","N","","9","6","175","21","5","183","10","3","206","7","9","208","9","7","204","5","3","199","61","33","1175"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000780","서울원촌초등학교","02","공립","N","","7","3","153","7","7","186","9","6","167","4","7","165","12","7","198","8","6","189","47","36","1058"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000781","서울이수초등학교","02","공립","N","","3","5","92","1","4","96","3","4","80","7","7","101","11","3","81","3","1","115","28","24","565"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000782","서울일원초등학교","02","공립","N","","22","6","190","38","9","201","41","9","183","54","5","225","58","10","222","60","9","240","273","48","1261"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000783","서울잠원초등학교","02","공립","N","","29","2","226","59","13","262","48","12","270","35","16","255","64","8","311","47","4","303","282","55","1627"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000784","서울청담초등학교","02","공립","N","","3","1","90","6","3","89","4","7","75","4","4","79","5","3","66","4","2","80","26","20","479"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000785","서울포이초등학교","02","공립","N","","4","2","79","4","5","80","3","3","82","9","4","87","7","7","74","13","6","86","40","27","488"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000786","서울학동초등학교","02","공립","N","","1","3","77","5","7","77","4","8","84","6","2","77","3","10","84","4","2","78","23","32","477"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000897","서울가동초등학교","02","공립","N","","4","1","101","6","5","125","6","6","125","11","4","127","12","4","162","3","8","155","42","28","795"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000898","서울가락초등학교","02","공립","N","","9","7","218","21","20","203","14","15","194","10","17","200","17","9","223","13","12","170","84","80","1208"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000899","서울가원초등학교","02","공립","N","","2","3","105","4","4","94","5","7","112","5","4","120","2","5","95","4","7","101","22","30","627"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000900","서울가주초등학교","02","공립","N","","6","1","129","5","7","145","13","6","128","6","4","114","5","6","147","6","8","132","41","32","795"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000901","서울강덕초등학교","02","공립","N","","15","8","178","21","10","188","18","15","214","13","18","222","22","12","197","9","8","164","98","71","1163"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000902","서울강동초등학교","02","공립","N","","3","2","85","3","6","94","5","11","75","2","5","86","2","8","93","2","9","107","17","41","540"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000903","서울강일초등학교","02","공립","N","","1","7","99","6","12","111","4","4","98","8","10","117","5","5","133","6","6","132","30","44","690"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000904","서울거여초등학교","02","공립","N","","3","0","128","5","4","117","4","3","97","4","4","113","5","6","116","3","5","114","24","22","685"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000905","서울거원초등학교","02","공립","N","","3","2","100","2","11","114","3","5","92","2","7","95","3","2","115","1","4","120","14","31","636"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000906","서울고덕초등학교","02","공립","N","","2","6","111","7","3","83","8","7","81","6","4","61","9","6","74","7","2","54","39","28","464"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000907","서울고명초등학교","02","공립","N","","9","5","140","7","12","135","8","7","146","13","7","129","11","3","129","6","8","122","54","42","801"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000908","서울고일초등학교","02","공립","N","","15","11","304","19","13","323","19","20","352","20","16","296","25","10","302","19","6","269","117","76","1846"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000909","서울길동초등학교","02","공립","N","","5","7","109","1","5","109","5","11","145","1","8","109","8","9","155","6","3","135","26","43","762"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000910","서울남천초등학교","02","공립","N","","0","2","51","1","7","43","0","2","51","1","5","54","2","4","67","5","3","63","9","23","329"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000911","서울대명초등학교","02","공립","N","","2","0","102","15","4","126","3","4","121","11","8","128","12","5","150","15","8","141","58","29","768"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000913","서울마천초등학교","02","공립","N","","0","6","117","4","5","130","3","8","116","2","7","122","3","8","143","5","5","179","17","39","807"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000914","서울명덕초등학교","02","공립","N","","8","11","263","18","11","299","11","11","330","21","12","280","14","10","309","25","11","321","97","66","1802"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000915","서울명원초등학교","02","공립","N","","4","4","92","6","10","118","12","3","120","10","4","123","8","5","160","21","5","136","61","31","749"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000916","서울명일초등학교","02","공립","N","","1","5","150","11","7","189","6","6","177","5","6","155","9","9","179","13","5","168","45","38","1018"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000917","서울묘곡초등학교","02","공립","N","","10","7","168","19","7","212","18","20","258","24","12","250","24","10","281","33","10","283","128","66","1452"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000918","서울문덕초등학교","02","공립","N","","2","7","99","4","5","98","3","9","89","2","4","103","5","2","81","4","2","93","20","29","563"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000919","서울문정초등학교","02","공립","N","","4","7","127","8","3","108","8","6","91","8","10","117","4","4","143","3","2","134","35","32","720"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000920","서울방산초등학교","02","공립","N","","1","5","107","7","5","110","3","3","97","6","2","108","7","7","99","5","3","130","29","25","651"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000921","서울방이초등학교","02","공립","N","","1","6","100","5","9","102","4","5","94","3","3","66","6","7","92","5","3","93","24","33","547"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000922","서울삼전초등학교","02","공립","N","","3","7","102","3","8","99","2","8","124","4","7","104","5","9","137","2","4","130","19","43","696"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000923","서울상일초등학교","02","공립","N","","2","3","20","2","2","30","4","4","29","2","2","24","7","5","33","2","2","32","19","18","168"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000924","서울석촌초등학교","02","공립","N","","1","7","121","5","9","112","6","9","108","3","10","104","5","3","122","2","3","126","22","41","693"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000925","서울선린초등학교","02","공립","N","","5","2","68","4","2","81","2","5","75","2","5","57","1","3","79","2","6","63","16","23","423"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000926","서울선사초등학교","02","공립","N","","2","4","80","0","3","81","4","4","89","2","4","96","6","5","126","1","3","114","15","23","586"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000927","서울성내초등학교","02","공립","N","","5","3","132","6","6","146","2","8","136","4","4","130","3","8","135","3","6","135","23","35","814"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000928","서울성일초등학교","02","공립","N","","3","6","163","8","5","166","8","9","178","2","5","183","5","4","171","7","7","188","33","36","1049"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000929","서울세륜초등학교","02","공립","N","","4","0","87","15","2","82","9","0","94","6","0","103","18","3","117","7","1","120","59","6","603"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000930","서울송전초등학교","02","공립","N","","6","1","124","7","8","135","8","8","143","14","5","114","8","7","136","6","4","131","49","33","783"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000931","서울송파초등학교","02","공립","N","","2","1","95","1","7","92","8","6","90","2","10","86","5","9","96","1","2","89","19","35","548"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000932","서울신가초등학교","02","공립","N","","2","10","92","4","8","121","3","8","108","4","11","100","5","8","123","1","2","124","19","47","668"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000933","서울신명초등학교","02","공립","N","","1","4","61","4","5","76","2","2","54","1","6","71","2","6","92","2","0","65","12","23","419"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000934","서울신암초등학교","02","공립","N","","0","7","132","3","15","131","6","10","110","1","9","103","6","12","134","2","8","106","18","61","716"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000935","서울신천초등학교","02","공립","N","","0","3","64","6","5","58","4","3","76","5","6","68","4","4","71","4","8","74","23","29","411"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000936","서울아주초등학교","02","공립","N","","0","5","65","6","6","55","3","2","70","4","5","49","2","3","70","3","2","83","18","23","392"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000937","서울영풍초등학교","02","공립","N","","1","2","105","5","4","118","4","6","103","5","3","96","1","4","122","3","4","126","19","23","670"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000938","서울오금초등학교","02","공립","N","","1","3","130","3","7","124","3","6","103","4","6","107","4","5","85","3","6","111","18","33","660"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000939","서울오륜초등학교","02","공립","N","","2","1","65","9","2","73","6","1","61","12","5","82","11","2","112","5","3","108","45","14","501"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000941","서울잠동초등학교","02","공립","N","","5","5","143","5","7","148","8","3","119","10","9","149","7","6","139","8","5","146","43","35","844"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000942","서울잠신초등학교","02","공립","N","","19","5","205","19","16","198","28","17","233","19","21","245","33","20","281","29","21","254","147","100","1416"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000943","서울잠실초등학교","02","공립","N","","4","7","161","6","9","180","9","12","184","5","14","152","3","14","175","4","9","161","31","65","1013"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000944","서울잠일초등학교","02","공립","N","","20","6","241","18","19","262","30","20","260","14","15","281","21","29","338","18","21","294","121","110","1676"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000945","서울잠전초등학교","02","공립","N","","4","2","95","3","10","81","2","4","70","3","1","71","9","8","102","3","4","97","24","29","516"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000946","서울중대초등학교","02","공립","N","","1","4","168","5","9","150","10","7","162","14","12","178","10","11","186","4","2","164","44","45","1008"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000947","서울천동초등학교","02","공립","N","","5","6","123","0","7","143","4","13","134","5","7","124","4","10","136","2","3","110","20","46","770"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000948","서울천일초등학교","02","공립","N","","1","3","30","1","3","55","1","2","47","1","2","40","1","1","52","1","4","54","6","15","278"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000949","서울천호초등학교","02","공립","N","","2","3","105","4","7","109","7","5","103","3","3","109","5","4","116","2","4","125","23","26","667"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000950","서울토성초등학교","02","공립","N","","2","5","137","5","5","101","3","4","102","3","3","111","2","8","132","1","4","115","16","29","698"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000951","서울평화초등학교","02","공립","N","","1","0","34","3","1","36","1","2","23","1","0","25","2","1","31","0","0","26","8","4","175"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000952","서울풍납초등학교","02","공립","N","","1","2","55","2","6","51","1","1","67","1","2","49","2","4","64","1","2","61","8","17","347"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000953","서울풍성초등학교","02","공립","N","","0","3","51","1","2","35","2","10","55","0","3","61","1","5","40","2","0","49","6","23","291"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000954","서울한산초등학교","02","공립","N","","1","6","115","4","8","120","3","5","101","3","5","135","7","7","125","1","2","122","19","33","718"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001004","서울가곡초등학교","02","공립","N","","7","4","84","10","4","94","11","2","128","12","8","118","9","3","151","14","4","155","63","25","730"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001005","서울가양초등학교","02","공립","N","","1","8","49","1","4","36","3","8","29","4","5","31","1","2","32","0","4","30","10","31","207"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001006","서울갈산초등학교","02","공립","N","","2","2","136","12","5","152","15","6","149","20","4","166","16","2","186","16","3","233","81","22","1022"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001007","서울강서초등학교","02","공립","N","","1","4","137","2","3","120","4","6","180","9","9","155","6","8","180","3","9","176","25","39","948"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001008","서울강신초등학교","02","공립","N","","2","3","99","2","9","118","2","5","117","4","1","124","6","12","126","11","5","158","27","35","742"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001009","서울강월초등학교","02","공립","N","","4","4","61","7","7","64","1","7","89","2","9","80","2","9","106","2","5","79","18","41","479"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001010","서울개화초등학교","02","공립","N","","0","0","16","1","2","17","0","0","11","0","1","16","0","1","11","2","5","18","3","9","89"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001011","서울경인초등학교","02","공립","N","","8","3","140","20","7","172","23","0","148","16","7","192","33","4","224","29","4","219","129","25","1095"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001012","서울계남초등학교","02","공립","N","","10","3","86","17","3","122","11","8","113","9","9","114","18","7","152","11","5","130","76","35","717"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","3","20","323","6","23","301","9","18","339","10","33","363","6","20","305","6","9","306","40","123","1937"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","5","11","229","12","17","255","8","20","264","5","15","261","8","14","296","7","14","245","45","91","1550"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","0","7","91","2","5","106","4","9","93","0","4","77","4","4","101","3","1","81","13","30","549"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","7","2","151","12","13","203","7","13","195","6","8","188","14","13","267","8","10","288","54","59","1292"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","1","5","24","2","1","18","0","5","17","1","0","6","0","3","22","0","1","18","4","15","105"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","22","2","51","7","3","47","6","0","36","7","1","34","3","6","58","0","3","48","45","15","274"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","0","2","35","1","4","30","0","3","27","0","1","23","2","4","26","1","1","23","4","15","164"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","1","3","31","1","3","29","1","3","25","0","4","23","1","0","25","2","1","27","6","14","160"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","0","4","79","2","4","85","4","5","79","5","2","61","0","4","82","1","2","76","12","21","462"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","0","3","87","2","7","83","3","4","98","3","4","86","1","4","86","2","7","92","11","29","532"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","12","2","153","17","7","203","20","9","210","27","8","231","22","5","276","31","10","270","129","41","1343"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","6","3","56","10","0","57","8","1","53","15","5","91","13","5","83","19","0","119","71","14","459"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","2","7","140","8","5","145","6","7","151","9","7","179","10","6","213","8","4","204","43","36","1032"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","3","1","72","0","9","91","2","5","91","5","4","69","0","7","108","2","2","91","12","28","522"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","0","6","105","6","8","83","1","8","83","0","4","72","6","3","85","0","2","72","13","31","500"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","1","2","33","0","4","45","1","2","35","2","3","41","0","1","37","0","2","32","4","14","223"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","11","1","108","11","4","125","9","6","125","14","1","131","11","4","155","17","0","163","73","16","807"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","1","8","145","3","13","148","5","9","110","2","11","100","2","3","120","4","11","97","17","55","720"
