"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000752","서울도성초등학교","02","공립","N","","11","7","220","23","11","229","33","12","249","25","2","214","21","7","199","31","4","278","144","43","1389"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000753","서울반원초등학교","02","공립","N","","5","9","254","19","12","262","13","10","294","16","10","258","19","12","300","18","7","373","90","60","1741"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000754","서울반포초등학교","02","공립","N","","4","1","127","12","4","157","18","6","176","24","10","174","26","8","227","21","2","263","105","31","1124"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000755","서울방배초등학교","02","공립","N","","5","3","135","13","9","164","18","11","181","24","6","169","19","6","191","17","10","292","96","45","1132"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000756","서울방일초등학교","02","공립","N","","7","9","135","5","17","140","12","6","129","7","2","167","6","14","167","11","6","186","48","54","924"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000757","서울방현초등학교","02","공립","N","","3","5","48","7","3","58","2","4","78","5","10","62","6","3","90","3","1","82","26","26","418"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000758","서울봉은초등학교","02","공립","N","","1","6","95","2","9","105","6","6","97","7","6","104","10","2","113","18","3","146","44","32","660"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000759","서울삼릉초등학교","02","공립","N","","4","4","80","10","5","88","11","6","80","12","6","87","10","8","97","6","4","107","53","33","539"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000760","서울서래초등학교","02","공립","N","","8","7","208","13","14","255","16","15","233","13","9","214","20","9","262","20","5","304","90","59","1476"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000761","서울서원초등학교","02","공립","N","","5","7","177","10","3","186","16","9","151","14","5","154","6","9","169","9","4","177","60","37","1014"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000762","서울서이초등학교","02","공립","N","","10","8","190","12","9","207","10","8","200","8","4","185","11","8","210","12","6","270","63","43","1262"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000763","서울서일초등학교","02","공립","N","","5","3","93","8","5","94","8","7","97","4","6","80","4","5","98","3","6","111","32","32","573"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000764","서울서초초등학교","02","공립","N","","1","11","117","4","5","129","8","4","133","8","8","126","11","3","146","11","3","155","43","34","806"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000765","서울수서초등학교","02","공립","N","","3","3","59","1","9","51","2","10","58","2","5","56","3","6","55","1","5","72","12","38","351"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000766","서울신구초등학교","02","공립","N","","5","4","96","7","11","106","3","7","97","4","11","102","4","9","100","9","2","115","32","44","616"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000767","서울신동초등학교","02","공립","N","","12","13","202","9","8","254","21","14","280","14","13","278","10","13","296","15","8","339","81","69","1649"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000768","서울신중초등학교","02","공립","N","","4","6","146","18","14","140","12","9","149","9","17","150","15","14","172","14","4","201","72","64","958"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000769","서울압구정초등학교","02","공립","N","","6","7","136","13","9","175","10","10","173","7","4","129","6","6","147","11","8","209","53","44","969"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000770","서울양재초등학교","02","공립","N","","2","3","78","2","7","74","6","3","60","3","9","70","4","7","76","6","2","104","23","31","462"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000771","서울양전초등학교","02","공립","N","","6","2","78","7","3","73","8","5","82","13","4","116","10","4","124","8","1","168","52","19","641"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000772","서울언남초등학교","02","공립","N","","3","2","17","7","5","32","1","4","33","3","2","23","2","7","27","4","3","29","20","23","161"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000773","서울언북초등학교","02","공립","N","","6","12","291","13","17","341","19","22","286","10","15","235","14","11","263","12","9","334","74","86","1750"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000774","서울언주초등학교","02","공립","N","","4","6","178","12","8","187","9","12","198","10","3","182","10","6","192","12","10","253","57","45","1190"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000775","서울역삼초등학교","02","공립","N","","1","5","71","6","9","77","12","4","82","8","6","79","3","6","91","5","2","103","35","32","503"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000776","서울영희초등학교","02","공립","N","","5","2","50","8","7","70","7","3","74","5","3","77","11","8","82","8","0","94","44","23","447"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000777","서울왕북초등학교","02","공립","N","","1","1","72","6","6","89","9","2","89","7","5","72","9","2","113","10","2","154","42","18","589"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000778","서울우암초등학교","02","공립","N","","1","3","66","4","11","46","2","6","68","3","9","54","1","5","68","5","5","74","16","39","376"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000779","서울원명초등학교","02","공립","N","","5","3","235","15","12","276","8","10","262","9","8","240","9","8","253","4","8","294","50","49","1560"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000780","서울원촌초등학교","02","공립","N","","14","10","175","15","11","207","19","16","200","11","7","189","21","9","147","10","2","174","90","55","1092"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000781","서울이수초등학교","02","공립","N","","2","6","94","6","5","95","14","6","119","15","5","115","8","2","144","10","7","139","55","31","706"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000782","서울일원초등학교","02","공립","N","","2","10","132","16","14","143","11","11","150","10","8","136","16","17","180","10","3","225","65","63","966"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 서초구","S010000783","서울잠원초등학교","02","공립","N","","3","10","289","25","16","274","26","15","308","24","14","261","24","17","261","26","12","309","128","84","1702"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000784","서울청담초등학교","02","공립","N","","6","14","101","13","15","125","11","11","128","10","12","126","10","13","131","12","11","140","62","76","751"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000785","서울포이초등학교","02","공립","N","","2","7","102","7","11","117","6","13","127","3","13","119","11","10","146","6","6","190","35","60","801"
"서울특별시교육청","서울특별시강남서초교육지원청","서울특별시 강남구","S010000786","서울학동초등학교","02","공립","N","","7","11","75","6","13","109","3","4","110","7","8","103","9","7","103","7","10","133","39","53","633"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000897","서울가동초등학교","02","공립","N","","11","2","125","12","16","173","10","13","178","19","8","190","11","9","187","11","16","253","74","64","1106"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000898","서울가락초등학교","02","공립","N","","1","46","82","2","58","86","3","57","76","2","43","89","2","41","120","2","8","149","12","253","602"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000899","서울가원초등학교","02","공립","N","","0","1","106","9","4","121","6","6","109","3","8","115","7","9","141","7","6","150","32","34","742"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000900","서울가주초등학교","02","공립","N","","4","4","155","16","9","216","18","10","184","8","3","171","6","13","213","12","7","266","64","46","1205"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000901","서울강덕초등학교","02","공립","N","","3","7","69","4","5","85","7","5","68","7","16","90","4","8","118","3","1","109","28","42","539"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000902","서울강동초등학교","02","공립","N","","8","8","129","8","15","177","9","9","156","8","13","170","9","18","179","4","10","243","46","73","1054"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000903","서울강일초등학교","02","공립","N","","9","5","218","18","19","210","16","19","228","12","14","195","22","12","201","7","12","229","84","81","1281"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000904","서울거여초등학교","02","공립","N","","3","4","91","8","13","97","9","7","101","11","8","106","5","15","136","5","8","163","41","55","694"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000905","서울거원초등학교","02","공립","N","","12","15","219","15","31","269","14","24","232","10","20","223","9","39","273","15","16","297","75","145","1513"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000906","서울고덕초등학교","02","공립","N","","3","4","29","1","2","51","0","6","39","2","8","51","2","3","50","1","0","60","9","23","280"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000907","서울고명초등학교","02","공립","N","","2","4","147","6","11","131","19","11","180","13","8","163","8","14","200","6","5","215","54","53","1036"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000908","서울고일초등학교","02","공립","N","","3","10","130","9","15","146","7","19","168","12","12","148","11","13","183","9","12","250","51","81","1025"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000909","서울길동초등학교","02","공립","N","","8","10","153","11","14","179","12","18","191","9","22","184","8","14","213","7","16","230","55","94","1150"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000910","서울남천초등학교","02","공립","N","","4","5","109","8","6","125","8","12","151","5","12","116","7","8","160","9","6","168","41","49","829"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000911","서울대명초등학교","02","공립","N","","8","4","114","16","11","133","19","10","153","17","6","164","22","10","173","23","10","254","105","51","991"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000912","서울둔촌초등학교","02","공립","N","","5","5","109","11","9","128","14","7","113","10","9","128","14","5","150","16","4","188","70","39","816"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000913","서울마천초등학교","02","공립","N","","6","11","202","9","15","204","9","10","209","9","7","213","7","7","219","2","6","234","42","56","1281"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000914","서울명덕초등학교","02","공립","N","","8","9","160","19","18","196","20","13","183","18","17","202","9","22","187","9","6","248","83","85","1176"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000915","서울명원초등학교","02","공립","N","","1","1","120","14","4","133","10","3","129","14","7","132","15","7","167","13","5","202","67","27","883"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000916","서울명일초등학교","02","공립","N","","7","7","181","9","13","187","8","13","202","13","16","186","13","10","227","7","15","264","57","74","1247"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000917","서울묘곡초등학교","02","공립","N","","6","14","145","19","28","143","15","28","132","14","20","131","19","27","156","12","22","203","85","139","910"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000918","서울문덕초등학교","02","공립","N","","7","5","81","10","8","102","11","7","89","8","13","105","13","7","117","11","7","143","60","47","637"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000919","서울문정초등학교","02","공립","N","","7","10","165","17","12","185","17","9","191","6","12","195","11","6","222","10","8","269","68","57","1227"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000920","서울방산초등학교","02","공립","N","","5","3","99","10","4","108","13","7","145","7","7","160","13","7","159","8","8","225","56","36","896"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000921","서울방이초등학교","02","공립","N","","3","10","146","8","6","133","10","10","148","12","13","136","10","10","172","11","8","201","54","57","936"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000922","서울삼전초등학교","02","공립","N","","4","14","184","11","14","198","16","21","219","9","17","201","11","17","235","10","9","253","61","92","1290"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000923","서울상일초등학교","02","공립","N","","2","7","45","2","12","42","0","11","63","3","6","56","2","13","66","3","5","77","12","54","349"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000924","서울석촌초등학교","02","공립","N","","17","14","200","13","16","200","23","30","217","15","14","200","10","21","215","7","9","236","85","104","1268"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000925","서울선린초등학교","02","공립","N","","7","6","88","7","10","103","11","11","101","15","10","124","7","10","131","9","6","146","56","53","693"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000926","서울선사초등학교","02","공립","N","","6","5","206","9","12","199","2","14","223","9","15","223","6","18","223","1","12","251","33","76","1325"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000927","서울성내초등학교","02","공립","N","","7","8","201","11","14","194","7","17","195","6","8","183","12","22","193","6","3","255","49","72","1221"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000928","서울성일초등학교","02","공립","N","","8","5","161","11","10","188","11","14","238","18","7","208","10","15","216","15","6","264","73","57","1275"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000929","서울세륜초등학교","02","공립","N","","4","0","82","11","5","103","18","6","97","13","4","122","17","3","165","15","2","190","78","20","759"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000930","서울송전초등학교","02","공립","N","","3","6","148","8","12","155","14","10","166","7","4","160","8","6","123","7","10","194","47","48","946"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000931","서울송파초등학교","02","공립","N","","14","7","157","20","12","164","14","17","157","14","13","188","12","18","189","6","18","255","80","85","1110"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000932","서울신가초등학교","02","공립","N","","5","8","135","11","22","179","13","12","176","16","10","168","9","12","192","11","4","264","65","68","1114"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000933","서울신명초등학교","02","공립","N","","3","4","122","7","11","138","15","13","146","5","9","144","10","11","173","5","7","210","45","55","933"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000934","서울신암초등학교","02","공립","N","","2","6","159","8","14","156","7","11","171","7","13","151","4","6","149","4","8","180","32","58","966"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000935","서울신천초등학교","02","공립","N","","1","1","86","5","18","95","8","16","111","9","18","103","11","9","123","6","10","157","40","72","675"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000936","서울아주초등학교","02","공립","N","","7","0","91","12","11","116","11","3","116","8","11","123","9","7","155","10","5","180","57","37","781"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000937","서울영풍초등학교","02","공립","N","","1","9","136","8","15","177","10","11","160","7","7","154","7","10","182","7","17","234","40","69","1043"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000938","서울오금초등학교","02","공립","N","","5","5","105","9","4","94","7","4","136","10","8","126","7","10","163","10","8","180","48","39","804"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000939","서울오륜초등학교","02","공립","N","","6","0","67","11","8","79","22","5","93","15","3","80","15","4","118","23","5","139","92","25","576"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000940","서울위례초등학교","02","공립","N","","2","0","75","10","10","87","7","8","106","14","9","117","13","9","151","11","7","178","57","43","714"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000941","서울잠동초등학교","02","공립","N","","7","10","115","15","5","129","22","12","142","11","11","149","7","12","177","13","10","223","75","60","935"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000942","서울잠신초등학교","02","공립","N","","19","6","191","41","15","252","41","13","232","32","17","272","48","6","252","37","23","348","218","80","1547"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000943","서울잠실초등학교","02","공립","N","","4","6","180","14","12","197","6","16","203","9","27","207","5","8","174","4","10","181","42","79","1142"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000944","서울잠일초등학교","02","공립","N","","9","10","302","19","18","300","29","19","274","29","16","350","15","24","300","16","13","342","117","100","1868"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000945","서울잠전초등학교","02","공립","N","","3","6","108","8","13","125","9","10","152","10","8","124","11","11","181","8","12","213","49","60","903"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000946","서울중대초등학교","02","공립","N","","10","7","157","17","9","178","20","9","188","25","8","217","28","11","228","31","11","267","131","55","1235"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000947","서울천동초등학교","02","공립","N","","6","8","152","6","11","149","5","17","157","7","9","145","11","15","158","6","13","172","41","73","933"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000948","서울천일초등학교","02","공립","N","","3","4","74","5","8","99","3","7","79","5","3","95","2","5","110","4","5","130","22","32","587"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000949","서울천호초등학교","02","공립","N","","6","13","152","8","17","186","12","17","196","6","12","211","11","9","206","8","14","240","51","82","1191"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000950","서울토성초등학교","02","공립","N","","1","6","162","5","14","170","8","14","166","4","8","158","3","14","162","4","13","180","25","69","998"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000951","서울평화초등학교","02","공립","N","","2","6","46","3","7","53","6","1","68","2","7","68","6","6","81","4","4","88","23","31","404"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000952","서울풍납초등학교","02","공립","N","","5","8","146","4","15","152","5","11","149","4","12","140","6","6","167","4","10","191","28","62","945"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 송파구","S010000953","서울풍성초등학교","02","공립","N","","0","2","68","1","1","69","2","3","55","2","3","56","3","6","73","2","2","63","10","17","384"
"서울특별시교육청","서울특별시강동송파교육지원청","서울특별시 강동구","S010000954","서울한산초등학교","02","공립","N","","5","9","137","9","8","187","7","10","179","8","9","149","9","10","154","3","8","202","41","54","1008"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001004","서울가곡초등학교","02","공립","N","","4","5","119","10","3","109","11","8","134","13","9","142","11","4","117","17","9","195","66","38","816"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001005","서울가양초등학교","02","공립","N","","3","6","78","8","19","90","5","17","111","3","13","82","9","10","101","7","12","122","35","77","584"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001006","서울갈산초등학교","02","공립","N","","8","5","134","7","8","156","14","5","175","17","8","176","16","1","236","11","6","248","73","33","1125"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001007","서울강서초등학교","02","공립","N","","8","7","191","8","13","204","8","12","197","19","13","196","10","13","245","12","21","258","65","79","1291"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001008","서울강신초등학교","02","공립","N","","8","10","166","12","13","155","18","16","168","14","10","175","11","8","165","12","8","227","75","65","1056"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001009","서울강월초등학교","02","공립","N","","4","11","173","9","21","168","10","18","192","7","18","177","3","22","189","7","13","231","40","103","1130"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001010","서울개화초등학교","02","공립","N","","3","1","32","3","4","34","1","7","48","1","4","38","3","4","53","0","1","48","11","21","253"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001011","서울경인초등학교","02","공립","N","","7","1","112","27","2","167","18","5","167","29","6","149","26","7","197","36","5","260","143","26","1052"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001012","서울계남초등학교","02","공립","N","","6","4","129","11","10","174","11","7","164","13","10","190","9","2","229","10","2","265","60","35","1151"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","2","1","23","1","1","25","1","1","22","1","2","28","4","2","30","2","2","44","11","9","172"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","0","4","40","1","1","24","2","2","27","2","2","21","1","4","29","2","0","38","8","13","179"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","1","7","70","2","11","74","0","4","70","3","6","71","2","3","68","6","1","85","14","32","438"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","13","5","206","27","11","232","22","18","257","28","15","255","22","9","256","21","12","345","133","70","1551"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","2","3","29","3","4","40","4","3","30","5","6","45","4","4","49","2","3","61","20","23","254"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","8","17","99","12","11","87","8","13","88","5","16","86","8","12","99","7","8","109","48","77","568"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","2","2","56","5","9","70","6","2","72","6","4","74","3","12","89","8","3","99","30","32","460"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","2","3","35","8","11","72","3","4","67","3","5","85","1","3","69","5","5","105","22","31","433"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","2","10","87","12","13","140","4","6","137","7","12","148","11","11","163","7","16","214","43","68","889"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","7","7","112","8","4","130","7","12","146","9","8","129","2","7","190","3","12","211","36","50","918"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","9","3","156","16","7","172","23","9","204","17","8","205","23","11","255","23","2","343","111","40","1335"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","6","3","59","9","3","58","15","5","72","13","8","86","10","6","105","20","5","150","73","30","530"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","8","4","173","19","10","199","10","7","201","23","12","208","15","10","272","18","9","291","93","52","1344"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","4","9","121","11","11","129","4","10","148","6","13","119","9","11","137","3","11","154","37","65","808"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","6","4","124","2","13","125","5","12","151","9","9","131","6","8","150","9","5","197","37","51","878"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","1","4","50","3","2","72","5","5","54","3","2","44","2","2","60","2","6","74","16","21","354"
